# Total number of events: 21339

             -788400                   1                  79                  79
            -2365200                   1                 817                 817
            -3942000                   1                1473                1473
            -5518800                   1                1815                1815
            -7095600                   1                1855                1855
            -8672400                   1                1726                1726
           -10249200                   1                1542                1542
           -11826000                   1                1531                1531
           -13402800                   1                1317                1317
           -14979600                   1                1113                1113
           -16556400                   1                1017                1017
           -18133200                   1                 869                 869
           -19710000                   1                 784                 784
           -21286800                   1                 656                 656
           -22863600                   1                 567                 567
           -24440400                   1                 530                 530
           -26017200                   1                 459                 459
           -27594000                   1                 389                 389
           -29170800                   1                 318                 318
           -30747600                   1                 306                 306
           -32324400                   1                 254                 254
           -33901200                   1                 210                 210
           -35478000                   1                 202                 202
           -37054800                   1                 172                 172
           -38631600                   1                 139                 139
           -40208400                   1                 138                 138
           -41785200                   1                 116                 116
           -43362000                   1                  95                  95
           -44938800                   1                 107                 107
           -46515600                   1                  80                  80
           -48092400                   1                  67                  67
           -49669200                   1                  63                  63
           -51246000                   1                  53                  53
           -52822800                   1                  45                  45
           -54399600                   1                  51                  51
           -55976400                   1                  34                  34
           -57553200                   1                  28                  28
           -59130000                   1                  34                  34
           -60706800                   1                  25                  25
           -62283600                   1                  19                  19
           -63860400                   1                  23                  23
           -65437200                   1                  25                  25
           -67014000                   1                  21                  21
           -68590800                   1                  11                  11
           -70167600                   1                  18                  18
           -71744400                   1                   8                   8
           -73321200                   1                  11                  11
           -74898000                   1                   7                   7
           -76474800                   1                   4                   4
           -78051600                   1                   9                   9
           -79628400                   1                  11                  11
           -81205200                   1                   7                   7
           -82782000                   1                   6                   6
           -84358800                   1                   4                   4
           -85935600                   1                   7                   7
           -87512400                   1                   3                   3
           -89089200                   1                   1                   1
           -90666000                   1                   3                   3
           -92242800                   1                   3                   3
           -93819600                   1                   6                   6
           -95396400                   1                   2                   2
           -96973200                   1                   5                   5
           -98550000                   1                   1                   1
          -100126800                   1                   4                   4
          -101703600                   1                   4                   4
          -103280400                   1                   2                   2
          -104857200                   1                   1                   1
          -106434000                   1                   1                   1
          -108010800                   1                   2                   2
          -109587600                   1                   3                   3
          -111164400                   1                   3                   3
          -112741200                   1                   1                   1
          -114318000                   1                   1                   1
          -115894800                   1                   2                   2
          -117471600                   1                   4                   4
          -119048400                   1                   1                   1
          -120625200                   0                   0                   0
          -122202000                   1                   1                   1
          -123778800                   1                   1                   1
          -125355600                   0                   0                   0
          -126932400                   0                   0                   0
          -128509200                   1                   1                   1
          -130086000                   0                   0                   0
          -131662800                   0                   0                   0
          -133239600                   0                   0                   0
          -134816400                   0                   0                   0
          -136393200                   1                   2                   2
          -137970000                   1                   1                   1
          -139546800                   1                   2                   2
          -141123600                   1                   2                   2
          -142700400                   1                   2                   2
          -144277200                   1                   1                   1
          -145854000                   1                   2                   2
          -147430800                   0                   0                   0
          -149007600                   1                   1                   1
          -150584400                   0                   0                   0
          -152161200                   0                   0                   0
          -153738000                   0                   0                   0
          -155314800                   1                   3                   3
          -156891600                   0                   0                   0
