# Total number of events: 21660

             -788400                   1                   1                   1
            -2365200                   1                  23                  23
            -3942000                   1                 106                 106
            -5518800                   1                 195                 195
            -7095600                   1                 307                 307
            -8672400                   1                 364                 364
           -10249200                   1                 405                 405
           -11826000                   1                 433                 433
           -13402800                   1                 490                 490
           -14979600                   1                 481                 481
           -16556400                   1                 484                 484
           -18133200                   1                 476                 476
           -19710000                   1                 508                 508
           -21286800                   1                 468                 468
           -22863600                   1                 483                 483
           -24440400                   1                 512                 512
           -26017200                   1                 502                 502
           -27594000                   1                 476                 476
           -29170800                   1                 494                 494
           -30747600                   1                 498                 498
           -32324400                   1                 463                 463
           -33901200                   1                 421                 421
           -35478000                   1                 415                 415
           -37054800                   1                 442                 442
           -38631600                   1                 395                 395
           -40208400                   1                 475                 475
           -41785200                   1                 401                 401
           -43362000                   1                 402                 402
           -44938800                   1                 398                 398
           -46515600                   1                 361                 361
           -48092400                   1                 340                 340
           -49669200                   1                 343                 343
           -51246000                   1                 337                 337
           -52822800                   1                 310                 310
           -54399600                   1                 309                 309
           -55976400                   1                 297                 297
           -57553200                   1                 253                 253
           -59130000                   1                 280                 280
           -60706800                   1                 257                 257
           -62283600                   1                 268                 268
           -63860400                   1                 259                 259
           -65437200                   1                 208                 208
           -67014000                   1                 227                 227
           -68590800                   1                 225                 225
           -70167600                   1                 233                 233
           -71744400                   1                 222                 222
           -73321200                   1                 210                 210
           -74898000                   1                 196                 196
           -76474800                   1                 188                 188
           -78051600                   1                 203                 203
           -79628400                   1                 183                 183
           -81205200                   1                 176                 176
           -82782000                   1                 143                 143
           -84358800                   1                 149                 149
           -85935600                   1                 171                 171
           -87512400                   1                 162                 162
           -89089200                   1                 182                 182
           -90666000                   1                 146                 146
           -92242800                   1                 162                 162
           -93819600                   1                 147                 147
           -95396400                   1                 138                 138
           -96973200                   1                 123                 123
           -98550000                   1                 109                 109
          -100126800                   1                 125                 125
          -101703600                   1                 116                 116
          -103280400                   1                 133                 133
          -104857200                   1                 105                 105
          -106434000                   1                 124                 124
          -108010800                   1                 114                 114
          -109587600                   1                  91                  91
          -111164400                   1                 109                 109
          -112741200                   1                  86                  86
          -114318000                   1                  84                  84
          -115894800                   1                  95                  95
          -117471600                   1                  71                  71
          -119048400                   1                  88                  88
          -120625200                   1                 101                 101
          -122202000                   1                  73                  73
          -123778800                   1                  61                  61
          -125355600                   1                  79                  79
          -126932400                   1                  63                  63
          -128509200                   1                  69                  69
          -130086000                   1                  68                  68
          -131662800                   1                  62                  62
          -133239600                   1                  56                  56
          -134816400                   1                  53                  53
          -136393200                   1                  52                  52
          -137970000                   1                  58                  58
          -139546800                   1                  57                  57
          -141123600                   1                  44                  44
          -142700400                   1                  39                  39
          -144277200                   1                  45                  45
          -145854000                   1                  39                  39
          -147430800                   1                  30                  30
          -149007600                   1                  46                  46
          -150584400                   1                  36                  36
          -152161200                   1                  40                  40
          -153738000                   1                  42                  42
          -155314800                   1                  38                  38
          -156891600                   1                  33                  33
