           10.315608           632.74432         0.022539482
           10.977022           583.33098          0.11718256
           11.680845           537.75876         0.012544707
           12.429795           495.72946         0.051894025
           13.226765           456.96801         0.019080728
           14.074836            421.2207         0.053191328
           14.977283            388.2535         0.049915118
           15.937594           357.85055         0.061866614
           16.959477           329.81276         0.081161816
           18.046881           303.95648          0.08495799
           19.204007           280.11232         0.071696641
           20.435325           258.12404          0.31784714
           21.745593           237.84752          0.14878259
           23.139872           219.14984          0.24063286
           24.623549            201.9084          0.24395812
           26.202356            186.0101         0.052152293
           27.882393           171.35063         0.086050372
           29.670151           157.83379          0.13337547
           31.572535           145.37082         0.075294044
           33.596896           133.87989          0.38266925
           35.751054           123.28548           0.1668931
           38.043332           113.51796          0.14178802
           40.482586            104.5131           0.1097827
            43.07824           96.211665          0.11431958
           45.840321              88.559          0.25080391
           48.779501           81.504709          0.35433883
           51.907134           75.002303          0.18346318
           55.235304           69.008904          0.22360088
           58.776869           63.484963          0.17023461
           62.545512           58.394003          0.21855726
           66.555791           53.702379          0.18814857
           70.823201           49.379056          0.15048691
           75.364227           45.395412          0.42045657
           80.196414           41.725046          0.26906217
           85.338431           38.343606          0.23309455
           90.810141           35.228633          0.27142344
           96.632686           32.359409          0.25029671
           102.82856           29.716827          0.31894356
            109.4217            27.28326          0.31424299
           116.43757           25.042453          0.27821279
           123.90329            22.97941          0.36305401
            131.8477           21.080298          0.23215471
           140.30148           19.332359          0.18390181
            149.2973           17.723825          0.27374382
           158.86991           16.243837          0.49036562
            169.0563           14.882382          0.25254514
           179.89581            13.63022          0.15903826
           191.43033           12.478828          0.38360898
           203.70442           11.420341          0.29300792
            216.7655           10.447507          0.25613695
           230.66402           9.5536289          0.23323794
           245.45368           8.7325318          0.24535077
           261.19163           7.9785156          0.28335699
           277.93866           7.2863205          0.29323655
           295.75947           6.6510924          0.22147509
           314.72291           6.0683509          0.21424582
           334.90224            5.533961          0.22096482
           356.37543           5.0441053          0.21579818
           379.22543           4.5952601          0.21192515
           403.54052           4.1841722          0.23829742
           429.41465           3.8078379          0.23712671
           456.94776           3.4634842          0.19132604
           486.24624           3.1485504          0.22567895
           517.42327           2.8606723          0.25293392
            550.5993           2.5976666          0.20324672
            585.9025           2.3575177          0.18583615
           623.46927           2.1383644          0.17535027
           663.44474           1.9384884           0.1803013
           705.98334           1.7563037          0.19361713
           751.24943           1.5903464          0.17059822
           799.41787           1.4392654          0.14594971
           850.67477           1.3018147          0.14271449
           905.21815           1.1768447          0.14713846
           963.25873           1.0632958          0.12998405
           1025.0207          0.96019145           0.1205388
           1090.7428          0.86663196          0.12868068
           1160.6788           0.7817891          0.12735252
            1235.099          0.70490072         0.094475582
           1314.2908          0.63526595         0.094602486
           1398.5602          0.57224071         0.084839779
           1488.2327          0.51523349         0.092092362
           1583.6549          0.46370153         0.088828189
           1685.1954          0.41714715         0.081925603
           1793.2463          0.37511443         0.075606415
           1908.2253          0.33718604         0.067341322
           2030.5765          0.30298032         0.060991153
           2160.7725          0.27214855         0.062745745
           2299.3165          0.24437241         0.058206362
           2446.7436           0.2193616         0.050061995
           2603.6233          0.19685163         0.048100658
           2770.5619          0.17660171         0.045370471
           2948.2042           0.1583929         0.042881759
           3137.2365          0.14202626         0.042327978
           3338.3891          0.12732119         0.035555558
           3552.4392          0.11411394         0.033721088
           3780.2137          0.10225607         0.030317791
           4022.5926         0.091613229         0.027939029
           4280.5123          0.08206386         0.027230635
           4554.9693         0.073498086         0.023254789
           4847.0238         0.065816659         0.022570887
