# Total number of events: 9432

     1.652742534e-05     3.917794916e-07     1.136160526e-05                  29
     1.758712717e-05     4.897426998e-07     1.567176639e-05                  32
     1.871477474e-05     3.109671871e-07     1.119481874e-05                  36
     1.991472456e-05     2.855076618e-07     1.256233712e-05                  44
      2.11916125e-05     2.230502581e-07     9.368110839e-06                  42
     2.255037167e-05     2.117418579e-07     1.143406033e-05                  54
     2.399625145e-05       1.5164813e-07     8.188999019e-06                  54
     2.553483784e-05     1.463252359e-07     4.682407548e-06                  32
     2.717207498e-05     1.256759491e-07     6.032445559e-06                  48
     2.891428812e-05     1.274567421e-07     7.392491043e-06                  58
     3.076820811e-05     9.712898907e-08     5.536352377e-06                  57
     3.274099733e-05      8.21361853e-08     4.353217821e-06                  53
     3.484027742e-05     6.541135393e-08     4.644206129e-06                  71
     3.707415869e-05     6.900647205e-08     4.968465988e-06                  72
     3.945127146e-05     5.196718808e-08     3.221965661e-06                  62
     4.198079944e-05     3.905273454e-08     2.889902356e-06                  74
     4.467251513e-05     3.395447611e-08     2.105177519e-06                  62
     4.753681766e-05     2.965774037e-08     2.372619229e-06                  80
     5.058477291e-05      2.80040243e-08     1.652237434e-06                  59
     5.382815629e-05     2.237848107e-08     1.835035448e-06                  82
     5.727949822e-05     1.958960164e-08     1.606347334e-06                  82
     6.095213252e-05     1.782699241e-08     1.640083302e-06                  92
     6.486024799e-05     1.452127058e-08     1.132659105e-06                  78
     6.901894315e-05      1.28862009e-08     9.149202641e-07                  71
     7.344428462e-05     1.129825822e-08     9.151589156e-07                  81
     7.815336916e-05     1.015955838e-08     8.940411375e-07                  88
     8.316438974e-05     7.691022582e-09     6.460458968e-07                  84
     8.849670585e-05     7.812566629e-09     6.093801971e-07                  78
     9.417091823e-05      6.41633894e-09     5.710541656e-07                  89
     0.0001002089485     5.248393974e-09     4.671070637e-07                  89
     0.0001066341239     4.820295019e-09     3.759830114e-07                  78
     0.0001134712673     3.822927631e-09     2.867195723e-07                  75
     0.0001207467931      3.53431087e-09     2.756762478e-07                  78
     0.0001284888095     2.892392628e-09     2.458533734e-07                  85
     0.0001367272269      2.71453272e-09     2.660242065e-07                  98
     0.0001454938732     2.009744212e-09     1.688185138e-07                  84
     0.0001548226175     1.844578819e-09     1.567891996e-07                  85
     0.0001647495001     1.520864672e-09     1.110231211e-07                  73
     0.0001753128724     1.367706727e-09     1.217258987e-07                  89
     0.0001865535448     1.113292214e-09     9.128996158e-08                  82
      0.000198514944     9.295822971e-10     7.250741918e-08                  78
     0.0002112432817     8.854869742e-10     7.349541886e-08                  83
     0.0002247877321     6.578847404e-10     5.460443345e-08                  83
     0.0002392006226     5.821699846e-10     4.832010872e-08                  83
     0.0002545376357     5.331953112e-10     5.385272643e-08                 101
      0.000270858024     4.196557627e-10     4.028695322e-08                  96
     0.0002882248394     3.568080303e-10     2.890145045e-08                  81
     0.0003067051765      2.98908584e-10     2.929304123e-08                  98
     0.0003263704317     2.531801568e-10     2.202667364e-08                  87
     0.0003472965795     2.282664297e-10     2.031571224e-08                  89
     0.0003695644655     1.888328908e-10     1.926095486e-08                 102
     0.0003932601188     1.596341789e-10     1.500561281e-08                  94
     0.0004184750849     1.312426505e-10     1.128686794e-08                  86
     0.0004453067787     1.101015993e-10     1.034955034e-08                  94
     0.0004738588611     9.387486429e-11     1.004461048e-08                 107
     0.0005042416396     7.705530304e-11     7.782585607e-09                 101
     0.0005365724945     6.698049717e-11     5.693342259e-09                  85
     0.0005709763321     5.546317845e-11     5.435391488e-09                  98
     0.0006075860673     4.905947768e-11     5.200304634e-09                 106
     0.0006465431376     4.005963761e-11     4.246321587e-09                 106
     0.0006879980487     3.374291563e-11     2.834404913e-09                  84
     0.0007321109568     2.830029608e-11       2.8866302e-09                 102
     0.0007790522866     2.281079953e-11     2.281079953e-09                 100
     0.0008290033903     1.980758754e-11     1.901528404e-09                  96
     0.0008821572479      1.67469413e-11     1.858910484e-09                 111
     0.0009387192129     1.349967446e-11     1.376966795e-09                 102
     0.0009989078056     1.119000193e-11     8.616301488e-10                  77
      0.001062955557     9.433162563e-12     1.160278995e-09                 123
      0.001131109909      7.85342179e-12     8.403161315e-10                 107
      0.001203634166     6.413052581e-12     7.439140994e-10                 116
      0.001280808517     5.339897355e-12     5.286498381e-10                  99
      0.001362931117     4.457901819e-12      5.17116611e-10                 116
      0.001450319235     3.817283867e-12      3.74093819e-10                  98
      0.001543310486     3.069771159e-12     3.376748275e-10                 110
       0.00164226413     2.549085665e-12     3.237338794e-10                 127
      0.001747562461     2.081693437e-12     2.456398255e-10                 118
      0.001859612288     1.709787354e-12     2.000451204e-10                 117
      0.001978846501     1.422654234e-12     1.892130131e-10                 133
      0.002105725747      1.12526305e-12      1.33906303e-10                 119
      0.002240740208     9.688622989e-13     1.337029972e-10                 138
      0.002384411498     7.920939232e-13      1.13269431e-10                 143
      0.002537294672     6.606754052e-13     9.051253052e-11                 137
      0.002699980375     5.319681095e-13     5.904846015e-11                 111
      0.002873097125     4.397738874e-13      5.23330926e-11                 119
      0.003057313736     3.574665871e-13     4.003625775e-11                 112
      0.003253341908     2.922865871e-13     3.244381117e-11                 111
      0.003461938971     2.351194531e-13     3.174112617e-11                 135
      0.003683910815     1.930342417e-13     2.374321172e-11                 123
      0.003920115001     1.566441673e-13     2.005045341e-11                 128
      0.004171464075     1.267339946e-13     1.799622723e-11                 142
      0.004438929094     1.029167732e-13     1.409959794e-11                 137
      0.004723543377     8.238836054e-14     1.136959376e-11                 138
